Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2017-100153,13/12/2017,17/12/2017,Standard Class,KH-16630
US-2015-110674,42340,18/02/2015,Standard Class,SC-20095
US-2017-157945,26/09/2017,42745,Standard Class,NF-18385
US-2017-157945,26/09/2017,42745,Standard Class,NF-18385
CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985
CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985
CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985
CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040
CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040
CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040
CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040
CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040
US-2016-101399,17/01/2016,24/01/2016,Standard Class,JS-15940
CA-2018-154907,31/03/2018,43194,Standard Class,DS-13180
US-2017-100419,16/12/2017,20/12/2017,Second Class,CC-12670
CA-2016-154144,20/12/2016,24/12/2016,Standard Class,MH-17785
CA-2015-144666,42258,42319,Second Class,JP-15520
CA-2015-144666,42258,42319,Second Class,JP-15520
CA-2015-144666,42258,42319,Second Class,JP-15520
CA-2015-144666,42258,42319,Second Class,JP-15520
CA-2015-144666,42258,42319,Second Class,JP-15520
CA-2015-144666,42258,42319,Second Class,JP-15520
CA-2017-103891,43076,19/07/2017,Standard Class,KH-16690
CA-2017-152632,27/10/2017,42777,Standard Class,JE-15475
CA-2017-100790,26/06/2017,42773,Standard Class,JG-15805
CA-2017-100790,26/06/2017,42773,Standard Class,JG-15805
CA-2015-134677,42165,42287,Standard Class,XP-21865
CA-2015-127691,22/07/2015,27/07/2015,Standard Class,EM-14065
CA-2015-127691,22/07/2015,27/07/2015,Standard Class,EM-14065
CA-2018-140963,43379,13/06/2018,First Class,MT-18070
CA-2018-140963,43379,13/06/2018,First Class,MT-18070
CA-2018-140963,43379,13/06/2018,First Class,MT-18070
CA-2015-154627,29/10/2015,31/10/2015,First Class,SA-20830
CA-2015-133753,42253,13/06/2015,Second Class,CW-11905
CA-2015-133753,42253,13/06/2015,Second Class,CW-11905
CA-2015-133753,42253,13/06/2015,Second Class,CW-11905
CA-2015-113362,14/09/2015,19/09/2015,Standard Class,AJ-10960
CA-2015-113362,14/09/2015,19/09/2015,Standard Class,AJ-10960
CA-2017-169166,42983,14/05/2017,Standard Class,SS-20590
US-2017-120929,18/03/2017,21/03/2017,Second Class,RO-19780
CA-2016-134782,27/12/2016,31/12/2016,Standard Class,MD-17350
CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095
CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095
CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095
CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095
US-2017-105578,30/05/2017,42831,Standard Class,MY-17380
US-2017-105578,30/05/2017,42831,Standard Class,MY-17380
US-2017-105578,30/05/2017,42831,Standard Class,MY-17380
US-2017-105578,30/05/2017,42831,Standard Class,MY-17380
US-2017-105578,30/05/2017,42831,Standard Class,MY-17380
CA-2018-134978,43445,15/11/2018,Second Class,EB-13705
CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385
CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385
CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385
CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385
CA-2018-135307,26/11/2018,27/11/2018,First Class,LS-17245
CA-2018-135307,26/11/2018,27/11/2018,First Class,LS-17245
CA-2017-106341,20/10/2017,23/10/2017,First Class,LF-17185
CA-2018-163405,21/12/2018,25/12/2018,Standard Class,BN-11515
CA-2018-163405,21/12/2018,25/12/2018,Standard Class,BN-11515
CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180
CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180
CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180
CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180
CA-2016-157812,22/03/2016,26/03/2016,Standard Class,DB-13210
CA-2016-157812,22/03/2016,26/03/2016,Standard Class,DB-13210
CA-2016-157812,22/03/2016,26/03/2016,Standard Class,DB-13210
CA-2018-145142,23/01/2018,25/01/2018,First Class,MC-17605
US-2017-139486,21/05/2017,23/05/2017,First Class,LH-17155
US-2017-139486,21/05/2017,23/05/2017,First Class,LH-17155
CA-2016-158792,26/12/2016,42767,Standard Class,BD-11605
CA-2018-113558,21/10/2018,26/10/2018,Standard Class,PH-18790
CA-2018-113558,21/10/2018,26/10/2018,Standard Class,PH-18790
US-2016-138303,42438,42560,Standard Class,MG-18145
US-2016-138303,42438,42560,Standard Class,MG-18145
US-2016-138303,42438,42560,Standard Class,MG-18145
CA-2016-102848,42562,42624,Second Class,KB-16240
US-2018-129441,43290,43413,Standard Class,JC-15340
CA-2017-168753,29/05/2017,42741,Second Class,RL-19615
CA-2017-168753,29/05/2017,42741,Second Class,RL-19615
CA-2017-126613,43015,16/07/2017,Standard Class,AA-10375
US-2018-122637,43168,43321,Second Class,EP-13915
CA-2016-147851,42441,42594,Standard Class,MP-17470
CA-2016-134894,42563,42686,Standard Class,DK-12985
CA-2016-134894,42563,42686,Standard Class,DK-12985
CA-2015-140795,42006,42065,First Class,BD-11500
CA-2017-136924,14/07/2017,17/07/2017,First Class,ES-14080
US-2016-120161,18/12/2016,23/12/2016,Standard Class,LM-17065
CA-2015-103849,42313,16/05/2015,Standard Class,PG-18895
CA-2015-103849,42313,16/05/2015,Standard Class,PG-18895
CA-2015-103849,42313,16/05/2015,Standard Class,PG-18895
CA-2018-162929,19/11/2018,22/11/2018,First Class,AS-10135
CA-2018-162929,19/11/2018,22/11/2018,First Class,AS-10135
CA-2016-113173,15/11/2016,17/11/2016,Second Class,DK-13225
CA-2016-113173,15/11/2016,17/11/2016,Second Class,DK-13225
CA-2016-113173,15/11/2016,17/11/2016,Second Class,DK-13225
CA-2017-136406,15/04/2017,17/04/2017,Second Class,BD-11320
CA-2018-112774,43413,43443,First Class,RC-19960
CA-2018-101945,24/11/2018,28/11/2018,Standard Class,GT-14710
CA-2018-100650,29/06/2018,43166,Second Class,DK-13225
CA-2015-155852,42066,42188,Second Class,AJ-10945
CA-2017-113243,43014,15/06/2017,Standard Class,OT-18730
CA-2017-113243,43014,15/06/2017,Standard Class,OT-18730
CA-2017-113243,43014,15/06/2017,Standard Class,OT-18730
CA-2018-118731,20/11/2018,22/11/2018,Second Class,LP-17080
CA-2018-118731,20/11/2018,22/11/2018,Second Class,LP-17080
CA-2015-145576,14/09/2015,18/09/2015,Second Class,CA-12775
CA-2015-145576,14/09/2015,18/09/2015,Second Class,CA-12775
CA-2016-130736,42563,42625,First Class,JF-15490
CA-2016-130736,42563,42625,First Class,JF-15490
CA-2018-137099,43293,43385,First Class,FP-14320
CA-2018-156951,43110,43322,Standard Class,EB-13840
CA-2018-156951,43110,43322,Standard Class,EB-13840
CA-2018-156951,43110,43322,Standard Class,EB-13840
CA-2018-156951,43110,43322,Standard Class,EB-13840
CA-2018-164826,28/12/2018,43556,Standard Class,JF-15415
CA-2018-164826,28/12/2018,43556,Standard Class,JF-15415
CA-2018-164826,28/12/2018,43556,Standard Class,JF-15415
CA-2018-164826,28/12/2018,43556,Standard Class,JF-15415
CA-2017-127250,42805,42927,Standard Class,SF-20200
CA-2016-149713,18/09/2016,22/09/2016,Second Class,TG-21640
CA-2016-149713,18/09/2016,22/09/2016,Second Class,TG-21640
CA-2016-149713,18/09/2016,22/09/2016,Second Class,TG-21640
CA-2018-118640,20/07/2018,26/07/2018,Standard Class,CS-11950
CA-2018-118640,20/07/2018,26/07/2018,Standard Class,CS-11950
CA-2016-132906,42652,14/09/2016,Standard Class,CC-12145
CA-2018-145233,43112,43232,Standard Class,DV-13465
CA-2018-145233,43112,43232,Standard Class,DV-13465
CA-2018-145233,43112,43232,Standard Class,DV-13465
CA-2018-145233,43112,43232,Standard Class,DV-13465
CA-2018-145233,43112,43232,Standard Class,DV-13465
CA-2016-128139,42436,42620,Standard Class,BD-11725
CA-2016-128139,42436,42620,Standard Class,BD-11725
US-2017-156986,20/03/2017,24/03/2017,Standard Class,ZC-21910
US-2017-156986,20/03/2017,24/03/2017,Standard Class,ZC-21910
US-2017-156986,20/03/2017,24/03/2017,Standard Class,ZC-21910
US-2017-156986,20/03/2017,24/03/2017,Standard Class,ZC-21910
CA-2015-135405,42248,13/01/2015,Standard Class,MS-17830
CA-2015-135405,42248,13/01/2015,Standard Class,MS-17830
CA-2015-131450,42224,15/08/2015,Standard Class,LR-16915
CA-2015-131450,42224,15/08/2015,Standard Class,LR-16915
CA-2015-131450,42224,15/08/2015,Standard Class,LR-16915
CA-2015-131450,42224,15/08/2015,Standard Class,LR-16915
CA-2017-120180,14/07/2017,16/07/2017,First Class,TP-21130
US-2017-100720,16/07/2017,21/07/2017,Standard Class,CK-12205
US-2017-100720,16/07/2017,21/07/2017,Standard Class,CK-12205
US-2017-100720,16/07/2017,21/07/2017,Standard Class,CK-12205
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240
US-2015-105767,23/05/2015,27/05/2015,Standard Class,AR-10510
US-2015-105767,23/05/2015,27/05/2015,Standard Class,AR-10510
US-2015-105767,23/05/2015,27/05/2015,Standard Class,AR-10510
CA-2017-161816,28/04/2017,42740,First Class,NB-18655
CA-2017-161816,28/04/2017,42740,First Class,NB-18655
CA-2017-121223,43048,13/09/2017,Second Class,GD-14590
CA-2017-121223,43048,13/09/2017,Second Class,GD-14590
CA-2018-138611,14/11/2018,17/11/2018,Second Class,CK-12595
CA-2018-138611,14/11/2018,17/11/2018,Second Class,CK-12595
CA-2018-117947,18/08/2018,23/08/2018,Second Class,NG-18355
CA-2018-117947,18/08/2018,23/08/2018,Second Class,NG-18355
CA-2018-117947,18/08/2018,23/08/2018,Second Class,NG-18355
CA-2018-117947,18/08/2018,23/08/2018,Second Class,NG-18355
CA-2018-117947,18/08/2018,23/08/2018,Second Class,NG-18355
US-2015-111171,26/12/2015,31/12/2015,Standard Class,CA-12265
CA-2016-138009,29/11/2016,42441,Standard Class,SF-20965
CA-2016-138009,29/11/2016,42441,Standard Class,SF-20965
CA-2016-138009,29/11/2016,42441,Standard Class,SF-20965
CA-2016-138009,29/11/2016,42441,Standard Class,SF-20965
CA-2018-163020,15/09/2018,19/09/2018,Standard Class,MO-17800
CA-2018-153787,19/05/2018,23/05/2018,Standard Class,AT-10735
CA-2018-133431,17/12/2018,21/12/2018,Standard Class,LC-17140
CA-2018-133431,17/12/2018,21/12/2018,Standard Class,LC-17140
US-2017-135720,43051,13/12/2017,Second Class,FM-14380
US-2017-135720,43051,13/12/2017,Second Class,FM-14380
US-2017-135720,43051,13/12/2017,Second Class,FM-14380
CA-2018-144694,24/09/2018,26/09/2018,Second Class,BD-11605
CA-2018-144694,24/09/2018,26/09/2018,Second Class,BD-11605
CA-2016-168004,42470,42623,Second Class,DJ-13420
US-2017-123470,15/08/2017,21/08/2017,Standard Class,ME-17725
US-2017-123470,15/08/2017,21/08/2017,Standard Class,ME-17725
CA-2017-115917,20/05/2017,25/05/2017,Standard Class,RB-19465
CA-2017-115917,20/05/2017,25/05/2017,Standard Class,RB-19465
CA-2017-147067,18/12/2017,22/12/2017,Standard Class,JD-16150
CA-2018-167913,30/07/2018,43167,Second Class,JL-15835
CA-2018-167913,30/07/2018,43167,Second Class,JL-15835
CA-2018-106103,43379,15/06/2018,Standard Class,SC-20305
US-2018-127719,21/07/2018,25/07/2018,Standard Class,TW-21025
CA-2018-126221,30/12/2018,43586,Standard Class,CC-12430
CA-2017-103947,42739,42951,Standard Class,BB-10990
CA-2017-103947,42739,42951,Standard Class,BB-10990
CA-2017-160745,43051,16/12/2017,Second Class,AR-10825
CA-2017-160745,43051,16/12/2017,Second Class,AR-10825
CA-2017-160745,43051,16/12/2017,Second Class,AR-10825
CA-2017-132661,23/10/2017,29/10/2017,Standard Class,SR-20740
CA-2018-140844,19/06/2018,23/06/2018,Standard Class,AR-10405
CA-2018-140844,19/06/2018,23/06/2018,Standard Class,AR-10405
CA-2017-137239,22/08/2017,28/08/2017,Standard Class,CR-12730
CA-2017-137239,22/08/2017,28/08/2017,Standard Class,CR-12730
CA-2017-137239,22/08/2017,28/08/2017,Standard Class,CR-12730
US-2017-156097,19/09/2017,19/09/2017,Same Day,EH-14125
US-2017-156097,19/09/2017,19/09/2017,Same Day,EH-14125
CA-2016-146563,24/08/2016,28/08/2016,Standard Class,CB-12025
CA-2016-146563,24/08/2016,28/08/2016,Standard Class,CB-12025
CA-2016-146563,24/08/2016,28/08/2016,Standard Class,CB-12025
CA-2016-146563,24/08/2016,28/08/2016,Standard Class,CB-12025
CA-2017-123666,26/03/2017,30/03/2017,Standard Class,SP-20545
CA-2017-143308,42836,42836,Same Day,RC-19825
CA-2018-132682,43318,43379,Second Class,TH-21235
CA-2018-132682,43318,43379,Second Class,TH-21235
CA-2018-132682,43318,43379,Second Class,TH-21235
CA-2015-156314,24/12/2015,26/12/2015,First Class,RP-19390
US-2018-106663,43349,13/06/2018,Standard Class,MO-17800
US-2018-106663,43349,13/06/2018,Standard Class,MO-17800
US-2018-106663,43349,13/06/2018,Standard Class,MO-17800
CA-2018-111178,15/06/2018,22/06/2018,Standard Class,TD-20995
CA-2018-130351,43232,43324,First Class,RB-19570
CA-2018-130351,43232,43324,First Class,RB-19570
CA-2018-130351,43232,43324,First Class,RB-19570
US-2018-119438,18/03/2018,23/03/2018,Standard Class,CD-11980
US-2018-119438,18/03/2018,23/03/2018,Standard Class,CD-11980
US-2018-119438,18/03/2018,23/03/2018,Standard Class,CD-11980
US-2018-119438,18/03/2018,23/03/2018,Standard Class,CD-11980
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630
US-2018-168116,43201,43201,Same Day,GT-14635
US-2018-168116,43201,43201,Same Day,GT-14635
CA-2015-157784,42131,42223,First Class,MC-17845
CA-2015-157784,42131,42223,First Class,MC-17845
CA-2015-157784,42131,42223,First Class,MC-17845
CA-2018-161480,25/12/2018,29/12/2018,Standard Class,RA-19285
US-2015-117135,21/06/2015,23/06/2015,Second Class,NP-18325
US-2015-117135,21/06/2015,23/06/2015,Second Class,NP-18325
US-2015-117135,21/06/2015,23/06/2015,Second Class,NP-18325
CA-2016-131534,28/03/2016,42404,Standard Class,AB-10165
CA-2016-131534,28/03/2016,42404,Standard Class,AB-10165
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2016-119291,14/05/2016,17/05/2016,First Class,JO-15550
CA-2018-114552,43140,43321,Standard Class,Dl-13600
CA-2017-163755,42836,42958,Second Class,AS-10285
CA-2016-142027,42617,14/04/2016,Standard Class,JK-15370
CA-2015-138527,42347,17/09/2015,Standard Class,BN-11470
CA-2015-138527,42347,17/09/2015,Standard Class,BN-11470
CA-2015-138527,42347,17/09/2015,Standard Class,BN-11470
CA-2015-112158,42047,42106,First Class,DP-13165
CA-2015-112158,42047,42106,First Class,DP-13165
CA-2015-112158,42047,42106,First Class,DP-13165
CA-2015-113887,42128,42189,First Class,TH-21550
CA-2018-146136,43168,43290,Standard Class,AP-10915
US-2018-100048,19/05/2018,24/05/2018,Standard Class,RS-19765
US-2018-100048,19/05/2018,24/05/2018,Standard Class,RS-19765
US-2018-100048,19/05/2018,24/05/2018,Standard Class,RS-19765
CA-2015-153150,42011,42162,Second Class,Dl-13600
CA-2015-130092,42309,14/01/2015,First Class,SV-20365
CA-2018-108910,24/09/2018,29/09/2018,Standard Class,KC-16540
CA-2015-104472,42041,42191,Standard Class,CK-12325
CA-2015-104472,42041,42191,Standard Class,CK-12325
CA-2017-112942,13/02/2017,18/02/2017,Standard Class,RD-19810
CA-2017-142335,15/12/2017,19/12/2017,Standard Class,MP-17965
CA-2017-142335,15/12/2017,19/12/2017,Standard Class,MP-17965
CA-2015-117429,42195,13/10/2015,Standard Class,MR-17545
CA-2017-114713,42923,43076,Standard Class,SC-20695
CA-2018-144113,16/09/2018,20/09/2018,Standard Class,JF-15355
CA-2018-144113,16/09/2018,20/09/2018,Standard Class,JF-15355
US-2017-150861,42806,42898,First Class,EG-13900
US-2017-150861,42806,42898,First Class,EG-13900
US-2017-150861,42806,42898,First Class,EG-13900
US-2017-150861,42806,42898,First Class,EG-13900
US-2017-150861,42806,42898,First Class,EG-13900
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030
CA-2018-131954,21/01/2018,25/01/2018,Standard Class,DS-13030
CA-2015-132500,42225,42347,Standard Class,GZ-14470
CA-2015-112326,42095,42217,Standard Class,PO-19195
CA-2015-112326,42095,42217,Standard Class,PO-19195
CA-2015-112326,42095,42217,Standard Class,PO-19195
US-2017-146710,27/08/2017,42744,Standard Class,SS-20875
US-2017-146710,27/08/2017,42744,Standard Class,SS-20875
US-2017-146710,27/08/2017,42744,Standard Class,SS-20875
US-2017-146710,27/08/2017,42744,Standard Class,SS-20875
CA-2015-124429,27/05/2015,27/05/2015,Same Day,MH-17785
CA-2015-124429,27/05/2015,27/05/2015,Same Day,MH-17785
CA-2017-150889,20/03/2017,22/03/2017,Second Class,PB-19105
CA-2018-126074,43141,43261,Standard Class,RF-19735
CA-2018-126074,43141,43261,Standard Class,RF-19735
CA-2018-126074,43141,43261,Standard Class,RF-19735
CA-2018-126074,43141,43261,Standard Class,RF-19735
CA-2017-110499,42920,42982,First Class,YC-21895
CA-2016-135272,42563,42716,Standard Class,MS-17830
CA-2017-140928,18/09/2017,22/09/2017,Standard Class,NB-18655
CA-2015-106803,29/12/2015,42401,Standard Class,DC-13285
CA-2015-106803,29/12/2015,42401,Standard Class,DC-13285
CA-2018-117240,23/07/2018,28/07/2018,Standard Class,CP-12340
CA-2018-133333,18/09/2018,22/09/2018,Standard Class,BF-11020
CA-2016-112319,31/08/2016,42499,Standard Class,AR-10510
CA-2018-126046,43170,43292,Standard Class,JC-16105
CA-2016-114923,42584,13/02/2016,Standard Class,LH-17020
CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250
CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250
CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250
CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250
CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250
CA-2015-106810,14/05/2015,20/05/2015,Standard Class,AJ-10795
CA-2017-157245,19/05/2017,24/05/2017,Standard Class,LE-16810
CA-2018-104220,30/01/2018,43222,Standard Class,BV-11245
CA-2018-104220,30/01/2018,43222,Standard Class,BV-11245
CA-2018-104220,30/01/2018,43222,Standard Class,BV-11245
CA-2018-104220,30/01/2018,43222,Standard Class,BV-11245
CA-2018-104220,30/01/2018,43222,Standard Class,BV-11245
CA-2018-104220,30/01/2018,43222,Standard Class,BV-11245
CA-2015-165974,29/06/2015,42162,Standard Class,DL-12865
CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565
CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565
CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565
CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565
US-2016-157014,42439,42531,Second Class,BM-11785
US-2016-157014,42439,42531,Second Class,BM-11785
US-2016-157014,42439,42531,Second Class,BM-11785
US-2016-157014,42439,42531,Second Class,BM-11785
CA-2016-154921,23/05/2016,28/05/2016,Standard Class,EA-14035
CA-2018-129567,17/03/2018,21/03/2018,Second Class,CL-12565
CA-2016-154620,42716,16/12/2016,Standard Class,LT-17110
CA-2016-115938,26/06/2016,30/06/2016,Standard Class,SA-20830
CA-2016-115938,26/06/2016,30/06/2016,Standard Class,SA-20830
CA-2016-115938,26/06/2016,30/06/2016,Standard Class,SA-20830
CA-2016-115938,26/06/2016,30/06/2016,Standard Class,SA-20830
